Date,Ticker,Close,Strategy,Short_Window,Long_Window,Raw_Signal,Position,Trade_Shares,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2020-10-28,SPY,302.8081359863281,MovingAverage,5,20,0,0,-435,0,131840.89111328125,131840.89111328125,-0.03414912457112751,0.31840891113281256
2020-10-29,SPY,305.8857116699219,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-10-30,SPY,302.6969299316406,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-02,SPY,306.0896301269531,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-03,SPY,311.49395751953125,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-04,SPY,318.4555969238281,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-05,SPY,324.6662902832031,MovingAverage,5,20,0,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-06,SPY,324.5922546386719,MovingAverage,5,20,1,0,0,0,131840.89111328125,131840.89111328125,0.0,0.31840891113281256
2020-11-09,SPY,328.6709289550781,MovingAverage,5,20,1,1,401,401,43.848602294921875,131840.89111328125,0.0,0.31840891113281256
2020-11-10,SPY,328.18890380859375,MovingAverage,5,20,1,1,0,401,43.848602294921875,131647.59902954102,-0.0014661011626063702,0.3164759902954102
2020-11-11,SPY,330.6268005371094,MovingAverage,5,20,1,1,0,401,43.848602294921875,132625.19561767578,0.007425859608084506,0.32625195617675784
2020-11-12,SPY,327.4195251464844,MovingAverage,5,20,1,1,0,401,43.848602294921875,131339.07818603516,-0.009697383861722364,0.31339078186035163
2020-11-13,SPY,331.95245361328125,MovingAverage,5,20,1,1,0,401,43.848602294921875,133156.7825012207,0.013839782799532463,0.33156782501220694
2020-11-16,SPY,336.0961608886719,MovingAverage,5,20,1,1,0,401,43.848602294921875,134818.40911865234,0.01247872309783693,0.3481840911865235
2020-11-17,SPY,334.2884216308594,MovingAverage,5,20,1,1,0,401,43.848602294921875,134093.50567626953,-0.00537688767521971,0.3409350567626954
2020-11-18,SPY,330.2652893066406,MovingAverage,5,20,1,1,0,401,43.848602294921875,132480.2296142578,-0.012030978337657205,0.32480229614257805
2020-11-19,SPY,331.65582275390625,MovingAverage,5,20,1,1,0,401,43.848602294921875,133037.83352661133,0.0042089594347556325,0.3303783352661134
2020-11-20,SPY,329.3846740722656,MovingAverage,5,20,1,1,0,401,43.848602294921875,132127.10290527344,-0.006845651324859592,0.3212710290527343
2020-11-23,SPY,331.359130859375,MovingAverage,5,20,1,1,0,401,43.848602294921875,132918.8600769043,0.005992390313730667,0.329188600769043
2020-11-24,SPY,336.6986083984375,MovingAverage,5,20,1,1,0,401,43.848602294921875,135059.99057006836,0.01610855293165514,0.35059990570068367
2020-11-25,SPY,336.1795349121094,MovingAverage,5,20,1,1,0,401,43.848602294921875,134851.84210205078,-0.001541155653417503,0.3485184210205079
2020-11-27,SPY,337.1158447265625,MovingAverage,5,20,1,1,0,401,43.848602294921875,135227.30233764648,0.002784242541615134,0.3522730233764648
2020-11-30,SPY,335.6233215332031,MovingAverage,5,20,1,1,0,401,43.848602294921875,134628.80053710938,-0.004425894698710464,0.3462880053710937
2020-12-01,SPY,339.2941589355469,MovingAverage,5,20,1,1,0,401,43.848602294921875,136100.80633544922,0.01093381054029452,0.3610080633544921
2020-12-02,SPY,340.0079650878906,MovingAverage,5,20,1,1,0,401,43.848602294921875,136387.04260253906,0.0021031195537839498,0.36387042602539066
2020-12-03,SPY,339.9151916503906,MovingAverage,5,20,1,1,0,401,43.848602294921875,136349.84045410156,-0.0002727689355792595,0.3634984045410157
2020-12-04,SPY,342.844482421875,MovingAverage,5,20,1,1,0,401,43.848602294921875,137524.4860534668,0.008614939302115543,0.3752448605346679
2020-12-07,SPY,342.1399841308594,MovingAverage,5,20,1,1,0,401,43.848602294921875,137241.98223876953,-0.0020542073837486186,0.37241982238769533
2020-12-08,SPY,343.14117431640625,MovingAverage,5,20,1,1,0,401,43.848602294921875,137643.45950317383,0.002925323999662277,0.37643459503173826
2020-12-09,SPY,340.06353759765625,MovingAverage,5,20,1,1,0,401,43.848602294921875,136409.32717895508,-0.00896615304986792,0.36409327178955087
2020-12-10,SPY,339.9523010253906,MovingAverage,5,20,1,1,0,401,43.848602294921875,136364.72131347656,-0.00032700011356256997,0.36364721313476567
2020-12-11,SPY,339.5537109375,MovingAverage,5,20,1,1,0,401,43.848602294921875,136204.88668823242,-0.0011721112594562655,0.3620488668823243
2020-12-14,SPY,338.03350830078125,MovingAverage,5,20,1,1,0,401,43.848602294921875,135595.2854309082,-0.0044756195768480556,0.35595285430908197
2020-12-15,SPY,342.6034851074219,MovingAverage,5,20,1,1,0,401,43.848602294921875,137427.8461303711,0.01351492932544951,0.3742784613037109
2020-12-16,SPY,343.14117431640625,MovingAverage,5,20,1,1,0,401,43.848602294921875,137643.45950317383,0.0015689205563056419,0.37643459503173826
2020-12-17,SPY,345.06005859375,MovingAverage,5,20,1,1,0,401,43.848602294921875,138412.93209838867,0.005590331701864182,0.38412932098388675
2020-12-18,SPY,343.6821594238281,MovingAverage,5,20,1,1,0,401,43.848602294921875,137860.39453125,-0.003991950454065307,0.3786039453125001
2020-12-21,SPY,342.45330810546875,MovingAverage,5,20,1,1,0,401,43.848602294921875,137367.6251525879,-0.0035744085916598056,0.3736762515258789
2020-12-22,SPY,341.8760986328125,MovingAverage,5,20,1,1,0,401,43.848602294921875,137136.16415405273,-0.001684974886026036,0.3713616415405274
2020-12-23,SPY,342.1833801269531,MovingAverage,5,20,1,1,0,401,43.848602294921875,137259.38403320312,0.0008985221360864326,0.37259384033203125
2020-12-24,SPY,343.5146789550781,MovingAverage,5,20,1,1,0,401,43.848602294921875,137793.23486328125,0.0038893576117826623,0.37793234863281255
2020-12-28,SPY,346.4657287597656,MovingAverage,5,20,1,1,0,401,43.848602294921875,138976.60583496094,0.008588019381748468,0.3897660583496094
2020-12-29,SPY,345.8047180175781,MovingAverage,5,20,1,1,0,401,43.848602294921875,138711.54052734375,-0.0019072656583076775,0.3871154052734376
2020-12-30,SPY,346.2981872558594,MovingAverage,5,20,1,1,0,401,43.848602294921875,138909.42169189453,0.0014265659785659413,0.3890942169189453
2020-12-31,SPY,348.0576171875,MovingAverage,5,20,1,1,0,401,43.848602294921875,139614.95309448242,0.005079075227544916,0.3961495309448242
2021-01-04,SPY,343.31915283203125,MovingAverage,5,20,1,1,0,401,43.848602294921875,137714.82888793945,-0.013609747125417737,0.37714828887939444
2021-01-05,SPY,345.6836853027344,MovingAverage,5,20,1,1,0,401,43.848602294921875,138663.0064086914,0.006885079322310972,0.386630064086914
2021-01-06,SPY,347.7503662109375,MovingAverage,5,20,1,1,0,401,43.848602294921875,139491.74545288086,0.005976641251718151,0.39491745452880855
2021-01-07,SPY,352.9170837402344,MovingAverage,5,20,1,1,0,401,43.848602294921875,141563.5991821289,0.014852876939215776,0.4156359918212891
2021-01-08,SPY,354.9278564453125,MovingAverage,5,20,1,1,0,401,43.848602294921875,142369.91903686523,0.005695813467549327,0.42369919036865245
2021-01-11,SPY,352.535400390625,MovingAverage,5,20,1,1,0,401,43.848602294921875,141410.54415893555,-0.0067386066131095435,0.41410544158935547
2021-01-12,SPY,352.60980224609375,MovingAverage,5,20,1,1,0,401,43.848602294921875,141440.37930297852,0.00021098245693362827,0.41440379302978525
2021-01-13,SPY,353.5594482421875,MovingAverage,5,20,1,1,0,401,43.848602294921875,141821.1873474121,0.002692357347387153,0.41821187347412114
2021-01-14,SPY,352.3212890625,MovingAverage,5,20,1,1,0,401,43.848602294921875,141324.68551635742,-0.003500900255745565,0.4132468551635742
2021-01-15,SPY,349.7518615722656,MovingAverage,5,20,1,1,0,401,43.848602294921875,140294.34509277344,-0.007290590598658886,0.4029434509277343
2021-01-19,SPY,352.49810791015625,MovingAverage,5,20,1,1,0,401,43.848602294921875,141395.58987426758,0.007849530790182024,0.4139558987426757
2021-01-20,SPY,357.3763122558594,MovingAverage,5,20,1,1,0,401,43.848602294921875,143351.74981689453,0.01383466022077795,0.43351749816894536
2021-01-21,SPY,357.70208740234375,MovingAverage,5,20,1,1,0,401,43.848602294921875,143482.38565063477,0.0009112957037991087,0.4348238565063476
2021-01-22,SPY,356.4360046386719,MovingAverage,5,20,1,1,0,401,43.848602294921875,142974.68646240234,-0.0035384077699168737,0.42974686462402345
2021-01-25,SPY,357.84173583984375,MovingAverage,5,20,1,1,0,401,43.848602294921875,143538.38467407227,0.003942643454008632,0.4353838467407227
2021-01-26,SPY,357.28314208984375,MovingAverage,5,20,1,1,0,401,43.848602294921875,143314.38858032227,-0.0015605309636068654,0.4331438858032226
2021-01-27,SPY,348.5509338378906,MovingAverage,5,20,1,1,0,401,43.848602294921875,139812.77307128906,-0.02443310503376761,0.39812773071289054
2021-01-28,SPY,351.5484924316406,MovingAverage,5,20,1,1,0,401,43.848602294921875,141014.7940673828,0.00859736181243509,0.4101479406738282
2021-01-29,SPY,344.5107116699219,MovingAverage,5,20,1,1,0,401,43.848602294921875,138192.6439819336,-0.02001314900407314,0.38192643981933583
2021-02-01,SPY,350.24530029296875,MovingAverage,5,20,0,1,0,401,43.848602294921875,140492.2140197754,0.01664032159441442,0.40492214019775385
2021-02-02,SPY,355.1978759765625,MovingAverage,5,20,0,0,-401,0,142478.19686889648,142478.19686889648,0.014135892604280276,0.4247819686889649
2021-02-03,SPY,355.4771728515625,MovingAverage,5,20,0,0,0,0,142478.19686889648,142478.19686889648,0.0,0.4247819686889649
2021-02-04,SPY,359.5174560546875,MovingAverage,5,20,0,0,0,0,142478.19686889648,142478.19686889648,0.0,0.4247819686889649
2021-02-05,SPY,360.9324035644531,MovingAverage,5,20,1,0,0,0,142478.19686889648,142478.19686889648,0.0,0.4247819686889649
2021-02-08,SPY,363.53900146484375,MovingAverage,5,20,1,1,391,391,334.4472961425781,142478.19686889648,0.0,0.4247819686889649
2021-02-09,SPY,363.2969665527344,MovingAverage,5,20,1,1,0,391,334.4472961425781,142383.56121826172,-0.0006642114563103485,0.4238356121826172
2021-02-10,SPY,363.138671875,MovingAverage,5,20,1,1,0,391,334.4472961425781,142321.66799926758,-0.00043469357322267754,0.42321667999267576
2021-02-11,SPY,363.7251892089844,MovingAverage,5,20,1,1,0,391,334.4472961425781,142550.99627685547,0.0016113377591180367,0.4255099627685548
2021-02-12,SPY,365.52197265625,MovingAverage,5,20,1,1,0,391,334.4472961425781,143253.53860473633,0.004928357894576907,0.4325353860473633
2021-02-16,SPY,365.2053527832031,MovingAverage,5,20,1,1,0,391,334.4472961425781,143129.740234375,-0.0008641906620046047,0.4312974023437499
2021-02-17,SPY,365.2891845703125,MovingAverage,5,20,1,1,0,391,334.4472961425781,143162.51846313477,0.00022901060748159452,0.4316251846313477
2021-02-18,SPY,363.7344665527344,MovingAverage,5,20,1,1,0,391,334.4472961425781,142554.62371826172,-0.004246186441806632,0.4255462371826171
2021-02-19,SPY,363.0921936035156,MovingAverage,5,20,1,1,0,391,334.4472961425781,142303.4949951172,-0.0017616315528344861,0.42303494995117186
2021-02-22,SPY,360.29931640625,MovingAverage,5,20,1,1,0,391,334.4472961425781,141211.48001098633,-0.007673845144620883,0.41211480010986334
2021-02-23,SPY,360.7369384765625,MovingAverage,5,20,1,1,0,391,334.4472961425781,141382.59024047852,0.0012117303032224136,0.41382590240478523
2021-02-24,SPY,364.7119445800781,MovingAverage,5,20,1,1,0,391,334.4472961425781,142936.81762695312,0.010993060629537199,0.42936817626953117
2021-02-25,SPY,355.9239807128906,MovingAverage,5,20,1,1,0,391,334.4472961425781,139500.7237548828,-0.024039249852603306,0.39500723754882805
2021-02-26,SPY,354.0899963378906,MovingAverage,5,20,0,1,0,391,334.4472961425781,138783.6358642578,-0.005140388317160238,0.38783635864257815
2021-03-01,SPY,362.6732177734375,MovingAverage,5,20,0,0,-391,0,142139.67544555664,142139.67544555664,0.02418181048795498,0.42139675445556635
2021-03-02,SPY,359.8431701660156,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-03,SPY,355.07684326171875,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-04,SPY,350.6828308105469,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-05,SPY,357.13421630859375,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-08,SPY,355.3561096191406,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-09,SPY,360.42962646484375,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-10,SPY,362.6732177734375,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-11,SPY,366.3504638671875,MovingAverage,5,20,0,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-12,SPY,366.8437805175781,MovingAverage,5,20,1,0,0,0,142139.67544555664,142139.67544555664,0.0,0.42139675445556635
2021-03-15,SPY,369.0315551757813,MovingAverage,5,20,1,1,385,385,62.52670288083027,142139.67544555664,0.0,0.42139675445556635
2021-03-16,SPY,368.5661010742187,MovingAverage,5,20,1,1,0,385,62.52670288083027,141960.47561645502,-0.0012607305352280163,0.4196047561645502
2021-03-17,SPY,369.8228454589844,MovingAverage,5,20,1,1,0,385,62.52670288083027,142444.32220458981,0.0034083190129767793,0.42444322204589824
2021-03-18,SPY,364.4419860839844,MovingAverage,5,20,1,1,0,385,62.52670288083027,140372.69134521481,-0.014543442850600719,0.4037269134521482
2021-03-19,SPY,363.7677001953125,MovingAverage,5,20,1,1,0,385,62.52670288083027,140113.09127807614,-0.001849363039569063,0.4011309127807614
2021-03-22,SPY,366.6724853515625,MovingAverage,5,20,1,1,0,385,62.52670288083027,141231.4335632324,0.007981711594220231,0.412314335632324
2021-03-23,SPY,363.7863464355469,MovingAverage,5,20,1,1,0,385,62.52670288083027,140120.27008056638,-0.00786767828260071,0.4012027008056638
2021-03-24,SPY,361.9371032714844,MovingAverage,5,20,1,1,0,385,62.52670288083027,139408.31146240231,-0.005081053710178418,0.3940831146240231
2021-03-25,SPY,363.97320556640625,MovingAverage,5,20,1,1,0,385,62.52670288083027,140192.21084594724,0.005623046253998565,0.4019221084594724
2021-03-26,SPY,369.8385620117187,MovingAverage,5,20,1,1,0,385,62.52670288083027,142450.37307739252,0.016107615521711915,0.4245037307739252
2021-03-29,SPY,369.65179443359375,MovingAverage,5,20,1,1,0,385,62.52670288083027,142378.46755981442,-0.0005047759161643794,0.42378467559814426
2021-03-30,SPY,368.671142578125,MovingAverage,5,20,1,1,0,385,62.52670288083027,142000.91659545896,-0.002651742014268099,0.4200091659545895
2021-03-31,SPY,370.1654968261719,MovingAverage,5,20,1,1,0,385,62.52670288083027,142576.242980957,0.004051568111613557,0.42576242980957013
2021-04-01,SPY,374.1629028320313,MovingAverage,5,20,1,1,0,385,62.52670288083027,144115.2442932129,0.010794233878511195,0.44115244293212896
2021-04-05,SPY,379.5333251953125,MovingAverage,5,20,1,1,0,385,62.52670288083027,146182.85690307614,0.0143469389376778,0.4618285690307615
2021-04-06,SPY,379.3092041015625,MovingAverage,5,20,1,1,0,385,62.52670288083027,146096.5702819824,-0.0005902649799145454,0.46096570281982396
2021-04-07,SPY,379.7481689453125,MovingAverage,5,20,1,1,0,385,62.52670288083027,146265.57174682614,0.0011567791394251348,0.4626557174682615
2021-04-08,SPY,381.55072021484375,MovingAverage,5,20,1,1,0,385,62.52670288083027,146959.55398559567,0.004744672519181536,0.4695955398559568
2021-04-09,SPY,384.3246154785156,MovingAverage,5,20,1,1,0,385,62.52670288083027,148027.50366210935,0.007266963239547897,0.4802750366210935
2021-04-12,SPY,384.4647521972656,MovingAverage,5,20,1,1,0,385,62.52670288083027,148081.4562988281,0.00036447710988829485,0.48081456298828096
2021-04-13,SPY,385.6041564941406,MovingAverage,5,20,1,1,0,385,62.52670288083027,148520.12695312497,0.0029623604822714977,0.48520126953124976
2021-04-14,SPY,384.2873229980469,MovingAverage,5,20,1,1,0,385,62.52670288083027,148013.14605712888,-0.0034135501120067246,0.48013146057128875
2021-04-15,SPY,388.4154968261719,MovingAverage,5,20,1,1,0,385,62.52670288083027,149602.492980957,0.010737876777611843,0.49602492980957
2021-04-16,SPY,389.7137756347656,MovingAverage,5,20,1,1,0,385,62.52670288083027,150102.3303222656,0.003341103021406333,0.5010233032226559
2021-04-19,SPY,387.7990417480469,MovingAverage,5,20,1,1,0,385,62.52670288083027,149365.15777587888,-0.0049111332569189425,0.4936515777587889
2021-04-20,SPY,384.9597778320313,MovingAverage,5,20,1,1,0,385,62.52670288083027,148272.0411682129,-0.007318417654712972,0.48272041168212887
2021-04-21,SPY,388.6022644042969,MovingAverage,5,20,1,1,0,385,62.52670288083027,149674.39849853513,0.00945800246137618,0.4967439849853512
2021-04-22,SPY,385.0531921386719,MovingAverage,5,20,1,1,0,385,62.52670288083027,148308.0056762695,-0.009129101810146922,0.48308005676269494
2021-04-23,SPY,389.22802734375,MovingAverage,5,20,1,1,0,385,62.52670288083027,149915.31723022458,0.010837658740173284,0.49915317230224576
2021-04-26,SPY,390.04052734375,MovingAverage,5,20,1,1,0,385,62.52670288083027,150228.12973022458,0.002086594657433327,0.5022812973022459
2021-04-27,SPY,389.95654296875,MovingAverage,5,20,1,1,0,385,62.52670288083027,150195.79574584958,-0.00021523255620015114,0.5019579574584958
2021-04-28,SPY,389.844482421875,MovingAverage,5,20,1,1,0,385,62.52670288083027,150152.6524353027,-0.00028724712521166484,0.5015265243530271
2021-04-29,SPY,392.3288879394531,MovingAverage,5,20,1,1,0,385,62.52670288083027,151109.14855957028,0.006370158027542816,0.5110914855957029
2021-04-30,SPY,389.7511291503906,MovingAverage,5,20,1,1,0,385,62.52670288083027,150116.71142578122,-0.006567683977107608,0.5011671142578122
2021-05-03,SPY,390.59173583984375,MovingAverage,5,20,1,1,0,385,62.52670288083027,150440.34500122067,0.002155879730948218,0.5044034500122068
2021-05-04,SPY,388.1820068359375,MovingAverage,5,20,1,1,0,385,62.52670288083027,149512.59933471677,-0.0061668674483322805,0.49512599334716767
2021-05-05,SPY,388.3033142089844,MovingAverage,5,20,1,1,0,385,62.52670288083027,149559.30267333981,0.0003123705883709693,0.4955930267333981
2021-05-06,SPY,391.4041748046875,MovingAverage,5,20,1,1,0,385,62.52670288083027,150753.13400268552,0.007982327464799877,0.5075313400268551
2021-05-07,SPY,394.2529296875,MovingAverage,5,20,1,1,0,385,62.52670288083027,151849.90463256833,0.007275275815249449,0.5184990463256833
2021-05-10,SPY,390.3488464355469,MovingAverage,5,20,1,1,0,385,62.52670288083027,150346.83258056638,-0.009898406295604456,0.5034683258056638
2021-05-11,SPY,386.8650817871094,MovingAverage,5,20,1,1,0,385,62.52670288083027,149005.58319091794,-0.008921035226529983,0.49005583190917945
2021-05-12,SPY,378.64599609375,MovingAverage,5,20,0,1,0,385,62.52670288083027,145841.23519897458,-0.02123643909294959,0.45841235198974584
2021-05-13,SPY,383.1945190429687,MovingAverage,5,20,0,0,-385,0,147592.41653442377,147592.41653442377,0.012007449971607853,0.47592416534423765
2021-05-14,SPY,389.07861328125,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-17,SPY,388.0885314941406,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-18,SPY,384.7449951171875,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-19,SPY,383.73626708984375,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-20,SPY,387.8643798828125,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-21,SPY,387.5468444824219,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-24,SPY,391.4976806640625,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-25,SPY,390.6289978027344,MovingAverage,5,20,0,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-26,SPY,391.4041748046875,MovingAverage,5,20,1,0,0,0,147592.41653442377,147592.41653442377,0.0,0.47592416534423765
2021-05-27,SPY,391.6097412109375,MovingAverage,5,20,1,1,376,376,347.1538391112699,147592.41653442377,0.0,0.47592416534423765
2021-05-28,SPY,392.3102416992187,MovingAverage,5,20,1,1,0,376,347.1538391112699,147855.8047180175,0.0017845644768088587,0.4785580471801749
2021-06-01,SPY,391.9646606445313,MovingAverage,5,20,1,1,0,376,347.1538391112699,147725.86624145505,-0.0008788189060974227,0.4772586624145505
2021-06-02,SPY,392.5811462402344,MovingAverage,5,20,1,1,0,376,347.1538391112699,147957.6648254394,0.0015691130462249792,0.47957664825439394
2021-06-03,SPY,391.1240234375,MovingAverage,5,20,1,1,0,376,347.1538391112699,147409.78665161127,-0.003702938772888298,0.47409786651611263
2021-06-04,SPY,394.70123291015625,MovingAverage,5,20,1,1,0,376,347.1538391112699,148754.81741333002,0.009124433270482957,0.4875481741333001
2021-06-07,SPY,394.3182678222656,MovingAverage,5,20,1,1,0,376,347.1538391112699,148610.82254028314,-0.0009680014103125023,0.4861082254028315
2021-06-08,SPY,394.40228271484375,MovingAverage,5,20,1,1,0,376,347.1538391112699,148642.41213989252,0.000212565942839138,0.4864241213989251
2021-06-09,SPY,393.8139343261719,MovingAverage,5,20,1,1,0,376,347.1538391112699,148421.1931457519,-0.0014882629456552943,0.48421193145751884
2021-06-10,SPY,395.64453125,MovingAverage,5,20,1,1,0,376,347.1538391112699,149109.49758911127,0.00463750781657879,0.49109497589111273
2021-06-11,SPY,396.29833984375,MovingAverage,5,20,1,1,0,376,347.1538391112699,149355.32962036127,0.0016486678261595777,0.49355329620361266
2021-06-14,SPY,397.1856384277344,MovingAverage,5,20,1,1,0,376,347.1538391112699,149688.9538879394,0.002233762052054944,0.4968895388793939
2021-06-15,SPY,396.4570617675781,MovingAverage,5,20,1,1,0,376,347.1538391112699,149415.00906372064,-0.0018300937851688515,0.4941500906372065
2021-06-16,SPY,394.2435302734375,MovingAverage,5,20,1,1,0,376,347.1538391112699,148582.72122192377,-0.0055703094823755794,0.48582721221923775
2021-06-17,SPY,394.11279296875,MovingAverage,5,20,1,1,0,376,347.1538391112699,148533.56399536127,-0.0003308408013948938,0.4853356399536126
2021-06-18,SPY,388.7960205078125,MovingAverage,5,20,1,1,0,376,347.1538391112699,146534.45755004877,-0.013458954269588097,0.4653445755004877
2021-06-21,SPY,394.3620300292969,MovingAverage,5,20,1,1,0,376,347.1538391112699,148627.2771301269,0.014282098661765774,0.4862727713012689
2021-06-22,SPY,396.4704284667969,MovingAverage,5,20,0,1,0,376,347.1538391112699,149420.0349426269,0.005333864871963634,0.494200349426269
2021-06-23,SPY,395.9925231933594,MovingAverage,5,20,1,0,-376,0,149240.3425598144,149240.3425598144,-0.001202598988023884,0.492403425598144
2021-06-24,SPY,398.3351440429687,MovingAverage,5,20,1,1,374,374,262.9986877441115,149240.3425598144,0.0,0.492403425598144
2021-06-25,SPY,399.7500305175781,MovingAverage,5,20,1,1,0,374,262.9986877441115,149769.51010131833,0.0035457405982022294,0.49769510101318337
2021-06-28,SPY,400.555908203125,MovingAverage,5,20,1,1,0,374,262.9986877441115,150070.90835571286,0.002012413969910476,0.5007090835571286
2021-06-29,SPY,400.7714538574219,MovingAverage,5,20,1,1,0,374,262.9986877441115,150151.5224304199,0.0005371732309100707,0.5015152243041989
2021-06-30,SPY,401.1087341308594,MovingAverage,5,20,1,1,0,374,262.9986877441115,150277.66525268552,0.0008401035182581396,0.5027766525268551
2021-07-01,SPY,403.3294372558594,MovingAverage,5,20,1,1,0,374,262.9986877441115,151108.20822143552,0.005526722599485945,0.5110820822143551
2021-07-02,SPY,406.4123840332031,MovingAverage,5,20,1,1,0,374,262.9986877441115,152261.23031616208,0.007630439856959326,0.5226123031616208
2021-07-06,SPY,405.6720886230469,MovingAverage,5,20,1,1,0,374,262.9986877441115,151984.35983276364,-0.0018183912137287317,0.5198435983276364
2021-07-07,SPY,407.1058349609375,MovingAverage,5,20,1,1,0,374,262.9986877441115,152520.58096313474,0.0035281336248094153,0.5252058096313474
2021-07-08,SPY,403.7886962890625,MovingAverage,5,20,1,1,0,374,262.9986877441115,151279.9710998535,-0.008134048896529689,0.5127997109985349
2021-07-09,SPY,408.0990905761719,MovingAverage,5,20,1,1,0,374,262.9986877441115,152892.0585632324,0.010656317896272194,0.528920585632324
2021-07-12,SPY,409.5608215332031,MovingAverage,5,20,1,1,0,374,262.9986877441115,153438.74594116208,0.0035756427316568917,0.5343874594116209
2021-07-13,SPY,408.1646423339844,MovingAverage,5,20,1,1,0,374,262.9986877441115,152916.57492065427,-0.003403123619819204,0.5291657492065427
2021-07-14,SPY,408.7737121582031,MovingAverage,5,20,1,1,0,374,262.9986877441115,153144.36703491208,0.0014896495973442114,0.5314436703491208
2021-07-15,SPY,407.3775329589844,MovingAverage,5,20,1,1,0,374,262.9986877441115,152622.19601440427,-0.0034096652107927783,0.5262219601440428
2021-07-16,SPY,404.1822509765625,MovingAverage,5,20,1,1,0,374,262.9986877441115,151427.1605529785,-0.00783002402424482,0.5142716055297849
2021-07-19,SPY,398.2131958007813,MovingAverage,5,20,1,1,0,374,262.9986877441115,149194.73391723633,-0.014742577405465584,0.4919473391723632
2021-07-20,SPY,403.9198303222656,MovingAverage,5,20,1,1,0,374,262.9986877441115,151329.01522827146,0.014305339437912679,0.5132901522827145
2021-07-21,SPY,407.1901245117187,MovingAverage,5,20,1,1,0,374,262.9986877441115,152552.1052551269,0.008082323307334605,0.525521052551269
2021-07-22,SPY,408.0428161621094,MovingAverage,5,20,0,1,0,374,262.9986877441115,152871.01193237302,0.0020904770649528004,0.5287101193237302
2021-07-23,SPY,412.2407531738281,MovingAverage,5,20,1,0,-374,0,154441.04037475583,154441.04037475583,0.01027028226304516,0.5444104037475583
2021-07-26,SPY,413.2527160644531,MovingAverage,5,20,1,1,373,373,297.77728271481465,154441.04037475583,0.0,0.5444104037475583
2021-07-27,SPY,411.3692321777344,MovingAverage,5,20,1,1,0,373,297.77728271481465,153738.50088500974,-0.004548917101577121,0.5373850088500973
2021-07-28,SPY,411.2006530761719,MovingAverage,5,20,1,1,0,373,297.77728271481465,153675.62088012692,-0.0004090062314959786,0.5367562088012692
2021-07-29,SPY,412.9060668945313,MovingAverage,5,20,1,1,0,373,297.77728271481465,154311.740234375,0.004139364139900126,0.5431174023437499
2021-07-30,SPY,410.90081787109375,MovingAverage,5,20,1,1,0,373,297.77728271481465,153563.78234863278,-0.004847057551202405,0.5356378234863279
2021-08-02,SPY,410.0386047363281,MovingAverage,5,20,1,1,0,373,297.77728271481465,153242.1768493652,-0.0020942796169050037,0.5324217684936521
2021-08-03,SPY,413.37457275390625,MovingAverage,5,20,1,1,0,373,297.77728271481465,154486.49291992185,0.008119932097935267,0.5448649291992185
2021-08-04,SPY,411.3411865234375,MovingAverage,5,20,1,1,0,373,297.77728271481465,153728.039855957,-0.0049095105314999055,0.53728039855957
2021-08-05,SPY,413.94622802734375,MovingAverage,5,20,1,1,0,373,297.77728271481465,154699.72033691403,0.006320775844585569,0.5469972033691404
